mean_spectral_centroid,std_spectral_centroid,mean_spectral_bandwidth,std_spectral_bandwidth,mean_spectral_contrast,mean_spectral_flatness,mean_spectral_rolloff,zero_crossing_rate,rms_energy,mean_pitch,min_pitch,max_pitch,std_pitch,spectral_skew,spectral_kurtosis,energy_entropy,log_energy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,gender,age
1821.8270012738099,1843.2586857394579,872.5362399929325,377.4340632827608,33.544349990935736,0.036132354,2285.738031914894,0.20057450964095744,0.09721711,1588.8224,152.48721,3954.3496,1031.6052,2.0699937991579813,3.4568254663776408,25.295137,2.2124863,-350.44864,114.7414,83.105644,79.48594,1.4231725,45.95756,46.42567,71.26509,23.564941,41.815712,-22.091057,35.319473,-20.618748,35.903072,-15.535753,22.672474,-17.336147,24.9982,-7.941796,22.805094,-14.661664,18.659048,-5.138025,16.91702,-12.557742,13.400901,male,senior
1863.6076077526589,1595.9091973885056,986.1022588455527,677.7598652517403,29.33695566192823,0.12242258,2539.810505319149,0.14545067320478725,0.07837411,1750.0782,153.16434,3990.5217,1162.4147,1.2273084111909633,0.6856022367377159,21.885836,1.9970331,-374.24506,158.28052,79.78177,101.95042,-0.8251094,47.648388,25.664036,56.525166,11.901818,37.65749,-17.124138,30.07183,-21.688002,30.08856,-5.6111293,28.272408,-10.507076,21.458427,-7.369373,20.742537,-9.499981,19.651297,-9.491461,15.022157,-4.762707,14.065789,male,senior
1906.6333211060592,1679.487313943709,1270.301160341168,674.8200034450242,28.58558375787509,0.22758698,3090.841090425532,0.17544880319148937,0.06502915,1527.1156,153.75708,3992.1108,1212.1865,1.3998953420551137,1.5144147129985441,18.219442,1.8103751,-369.37833,140.70573,38.908867,71.44036,4.0821424,43.884373,15.489763,63.73809,-9.666826,27.729214,-2.681338,27.401402,-11.049255,22.78736,-19.825361,26.104181,-9.223966,21.607176,-19.83159,23.143684,-7.8328085,15.525701,-11.478896,17.371214,1.8783088,10.809477,female,senior
1796.3496511399403,1638.7376188988478,1358.8097925249665,679.2823272907152,26.555639919901264,0.28073105,2975.980718085106,0.15560068982712766,0.0508699,1395.7949,154.70564,3994.3892,1225.1578,1.2118034565897986,0.3405021108109936,14.644192,1.5648109,-399.38147,133.28746,33.95782,73.80649,18.526392,39.458523,14.037795,38.990673,-3.2762594,29.765184,1.051392,32.587696,-13.604624,24.40046,-15.553165,22.775457,-5.811739,18.856846,-14.713813,20.671925,-10.420298,13.397319,-7.9889226,13.515429,-0.543347,10.896628,female,senior
1709.5212143372319,1162.4250856988433,1364.6112694434319,646.3227887239195,30.7601450404984,0.21452135,2921.708776595745,0.09625374002659574,0.051320918,1170.6313,154.60391,3979.402,1005.2871,1.475725358057466,2.212140628030836,16.378365,1.573638,-398.47015,128.78535,50.09962,54.793606,22.031502,39.621346,25.36608,52.00845,-6.206704,28.7142,-6.6395006,27.182041,-8.799565,21.426256,-18.41001,20.48515,-19.658333,23.332664,-25.57672,21.422485,-12.180143,16.36927,-16.248482,14.555542,0.74875903,14.646985,female,senior
2057.2391473428174,1687.0313619386152,1404.1576763750804,584.8970328567824,29.510048601743023,0.19754224,3471.908244680851,0.1796875,0.053669274,1640.8569,153.04405,3991.7544,1352.5084,1.1461988827073442,0.04930423130553718,17.824528,1.6183802,-358.07913,147.09433,35.30584,80.225,15.878504,53.03762,17.87216,43.672848,-9.285157,30.752275,2.1745207,25.06088,-15.141954,22.621683,-15.972674,21.40091,-9.550234,21.964695,-20.745773,19.777067,-8.988311,15.584069,-13.411496,18.096504,2.9863021,17.495407,female,senior
1846.676504283501,1280.878114936054,1294.9290839570178,593.2255325364266,31.96487299736389,0.13340068,3105.219414893617,0.13112429355053193,0.06151818,1236.6769,156.68417,3984.0935,989.3666,1.8973523950962672,3.261842800508691,19.126759,1.7548723,-349.96036,115.33584,53.791344,56.897144,5.3574243,30.137938,26.242657,40.39395,-8.338057,26.5445,-9.385271,21.152931,-11.351525,22.560854,-22.080088,30.59753,-14.953722,23.920418,-23.581013,24.251238,-13.129559,15.033586,-11.9192,13.372236,5.073136,16.297356,female,senior
2184.5082521884524,1453.5255236784608,1123.9041905828444,648.5363757360785,27.867149646052326,0.17296399,3393.4507978723404,0.20167054521276595,0.09465332,1932.3124,152.89339,3995.0327,1261.0948,0.8438927156739371,-0.4485610100705988,23.962952,2.1857605,-333.22534,150.43437,36.243843,84.22091,6.470156,55.728153,14.002975,51.773716,-7.81496,28.717773,5.848899,33.118843,-12.626224,24.872585,-16.150625,25.001484,-9.792012,22.03221,-19.56299,23.068613,-12.14874,20.030104,-13.611502,19.280495,0.885238,15.743059,female,senior
2668.006658480099,1836.7521669238026,1606.4523505170905,655.3330199897542,29.195886289494155,0.28447533,4259.973404255319,0.14618309507978725,0.070626,1427.5352,152.50839,3994.2783,1229.3817,0.9306787746609866,0.2163580565182044,20.19857,1.8929378,-336.08167,132.0282,52.792652,67.425995,7.42166,37.918217,9.687583,39.214706,-15.607461,28.416876,-4.498608,30.777725,-12.85599,21.891855,-17.472252,27.430779,-5.9169507,17.408274,-19.265026,20.381987,-11.334248,18.1376,-13.082618,15.408168,5.8475485,15.534659,female,senior
1663.269787035374,1422.5258365955099,1325.2854786808737,667.5231272645806,28.084128225594554,0.16730006,2937.084441489362,0.14290018284574468,0.05257623,1481.7968,152.80399,3991.1213,1292.4954,1.4746254580367373,1.3117446426925676,17.641367,1.5978036,-396.6859,151.18619,58.23071,81.079346,18.975542,49.279083,13.73575,42.630802,-7.581444,30.100407,-1.3933123,30.0894,-11.273485,25.390335,-14.814338,19.359657,-18.516882,25.795847,-22.701357,21.533697,-8.939523,15.203332,-14.3802395,17.495512,0.015063402,15.912689,female,senior
1910.9540350766251,1488.5350738298075,1428.4437733598588,620.7768939171442,30.255604394223596,0.15764852,3344.996675531915,0.1405211103723404,0.07404337,1597.2268,155.42213,3992.428,1277.1696,1.1656336894582977,0.16998525429975953,21.300325,1.9401906,-340.53064,148.01323,52.216743,77.44414,13.666257,46.184666,6.012916,45.094467,-14.448411,37.758396,3.6988497,34.892536,-14.339177,21.369837,-18.909203,22.188461,-17.936087,25.201872,-25.965496,19.006933,-10.746719,18.090628,-13.9882345,15.612593,1.0512776,14.2547,female,senior
1799.8991108757002,1408.8333131732809,1280.31496248989,593.9563758727403,30.74687352010829,0.17229164,3036.652260638298,0.12973736702127658,0.0537818,1684.7152,152.73557,3992.831,1224.1562,1.5192517862646528,1.4496651713911826,17.095066,1.6204746,-391.82483,153.9333,58.83292,76.38197,10.38136,39.312984,7.087198,45.857426,-13.907071,29.313366,1.6989967,27.917772,-13.409008,26.774796,-28.577642,29.49013,-13.012609,22.294334,-19.751198,21.269285,-7.3737106,15.423615,-16.537926,18.349335,3.8630264,17.655111,female,senior
1905.1948794895436,1393.0770212623427,1211.4084264690805,740.8160486879584,29.273276037598766,0.2406215,3148.5206117021276,0.15543966090425532,0.09296299,1831.363,152.87218,3992.0674,1357.574,0.7419812708346994,-0.5215704415599274,23.337275,2.1677408,-343.47882,154.23877,55.063725,89.24638,2.7567246,46.92388,8.946217,31.343893,-14.190683,23.429008,-0.043941822,24.882828,-16.437603,25.528046,-16.907362,18.993837,-9.296461,22.208975,-20.689106,19.88579,-13.590369,16.28242,-9.037973,16.356936,3.9905138,10.214044,female,senior
2653.2072501541957,2091.9907122698796,1385.0834018497833,718.3510618407563,30.032007485779392,0.20106322,4061.1702127659573,0.20764939328457446,0.043732267,1673.459,153.9577,3994.2595,1369.927,0.9948029529888692,-0.06364939089245913,15.390508,1.4136257,-414.70474,152.93425,29.077572,81.35824,23.862118,62.908012,19.228106,38.05141,-8.2653265,26.15152,2.3038871,34.807503,-14.170488,22.651545,-20.647888,22.986395,-10.275342,23.824165,-25.765396,20.340181,-11.73177,18.047638,-10.461853,16.153612,5.292451,14.438517,female,senior
1845.7982443953301,1449.164372811433,1197.600524960824,595.4921084633305,31.351005650995496,0.07702536,2926.6954787234044,0.13641747007978725,0.054158192,1636.3704,153.1269,3994.5872,1312.7811,1.2156128572925495,0.22719230390583123,17.347473,1.6274488,-361.20673,115.01238,58.76774,77.91884,7.6283493,50.663876,8.705258,48.683548,-11.361704,25.672085,-1.5999967,35.427517,-6.255631,21.85834,-23.399427,24.591806,-12.636183,22.75671,-21.596193,18.609337,-8.352616,19.655106,-11.628462,16.463177,-3.0252626,15.532719,female,senior
2008.2430753478259,1714.5063531062785,1195.1393075753301,762.6129265240648,29.644227011535094,0.12743786,3019.697473404255,0.12857380319148937,0.06935012,1078.9968,153.53502,3960.6558,929.47473,1.14755682972636,0.07781649282277714,18.508774,1.8747075,-373.80392,149.27435,49.903805,53.694088,12.117252,36.66319,20.903639,46.664646,1.4111531,30.56672,-3.298327,23.058819,-5.708419,23.243795,-20.776752,26.436674,-14.385333,20.098919,-20.03947,21.241135,-5.6356125,14.937956,-16.285236,17.194386,3.8181074,16.140596,female,senior
2085.514623878024,1797.612666913065,1261.5176506665198,662.9384252504503,31.704356299061303,0.15300968,3367.686170212766,0.15645258477393617,0.05259361,1518.3867,153.87424,3993.4697,1235.1489,1.6465375369898203,1.8857982182511064,17.489199,1.5981342,-395.02,130.69817,55.80882,80.18394,16.04673,55.391068,17.24869,40.2449,-16.023125,41.10797,0.062058125,28.497004,-12.350166,25.300508,-19.365355,22.40756,-13.813893,28.839228,-24.534071,21.865292,-9.8820715,13.526735,-12.186452,14.679347,-0.093125194,11.756357,female,senior
1964.2630795721761,1540.0463453239606,1459.241465840934,578.0010437742854,31.669896631715478,0.100673236,3438.248005319149,0.16876350565159576,0.085802466,1665.923,154.06654,3994.87,1344.7653,1.284455680908665,0.3632336888947556,23.78547,2.087587,-313.3686,126.83622,44.44336,82.42129,18.770527,50.29435,19.675497,42.1779,-10.573408,31.978466,-1.4315485,31.599998,-16.350649,18.713505,-22.6002,21.27994,-17.0566,26.314552,-26.72763,22.259485,-8.848786,16.710268,-14.68117,17.67827,4.380368,18.787796,female,senior
1843.42568048824,1747.2568933461878,1119.0740995980937,661.9860526452574,29.367661539433364,0.2777658,2935.505319148936,0.12195603390957446,0.06309537,1288.2216,155.91399,3961.1853,1109.8805,1.9391597175143915,3.4351997226823414,18.3885,1.7801869,-375.32947,150.31332,45.789894,51.970238,5.0508103,43.188084,31.484657,36.9484,-3.7423718,23.265589,-11.4668865,25.21135,-15.402027,21.63193,-13.27273,20.087275,-12.447054,20.378056,-22.308764,20.486715,-6.819268,16.489452,-10.786852,14.816283,3.117145,17.015606,female,senior
1974.8610694264103,2054.6849209631164,1074.4322619825455,563.6050149637141,27.797069483943716,0.24174796,2923.121675531915,0.1944606050531915,0.08368305,1179.0289,153.40363,3992.2734,1143.8265,1.2043495198005147,-0.14560255102244168,21.56073,2.062576,-361.8,143.14885,32.23338,92.190285,14.150441,55.305218,10.959506,45.127033,-10.463665,29.05035,-4.363711,31.877808,-8.130742,19.377443,-13.875327,25.39169,-13.027578,22.848719,-16.653156,17.438845,-7.8071003,14.148418,-10.491327,16.42092,0.59754455,11.738935,female,senior
2631.3160310308444,2264.6062725315296,1229.8672633244605,646.9009795066537,29.54164260392452,0.206533,3855.219414893617,0.23039083277925532,0.07945663,2119.8093,152.99675,3993.7107,1463.7646,0.806698533975204,-0.61552863612811,20.454313,2.0107508,-320.77484,123.016396,35.27526,84.59265,19.769638,47.702515,8.315352,31.062317,-14.01964,26.816341,8.307867,31.57476,-10.880495,22.629244,-19.12572,23.361336,-7.964022,20.26954,-17.08206,20.395603,-8.245756,10.643458,-7.0501113,13.9305525,-0.788239,10.941988,female,senior
2021.8549431803308,1677.4266772044402,1311.5360370534286,605.5742846622119,31.977806518390487,0.0683086,3337.7659574468084,0.18857525764627658,0.07063957,1592.4598,153.17079,3995.843,1339.8602,1.2320916535400728,0.12576100747484054,21.504578,1.89313,-337.7294,128.84315,54.533936,76.02731,5.71179,48.532825,11.711519,44.473286,-16.560022,21.15546,-11.884575,35.03569,-16.860558,23.33397,-17.962132,21.971565,-13.196206,25.927313,-23.699076,18.721193,-14.736737,19.462973,-12.821196,16.89824,7.5958414,21.238056,female,senior
1634.4132278372385,1496.3883730742882,1165.0427691368125,666.0575743967922,31.613906343625192,0.20360294,2777.842420212766,0.1521463597074468,0.10132259,1211.01,154.8781,3995.5095,1049.9225,1.6155269964231815,1.924057438108063,26.876686,2.2538488,-319.4648,140.35576,60.225502,86.914925,0.2900506,62.279728,15.984272,46.04537,-16.474684,38.513508,1.3887818,31.028519,-19.488222,23.745209,-20.986416,22.271427,-15.643547,26.579103,-23.020515,18.135872,-4.30529,19.708593,-16.893047,23.700695,10.342626,19.094215,female,senior
1749.7914368519037,1713.8534475912272,1040.2818729221033,753.7374009384188,27.406195276776412,0.26957455,2655.5851063829787,0.1423080119680851,0.05936156,1317.7394,153.91997,3937.8386,1237.8308,1.5268531031574684,1.7523849860662706,15.242195,1.7191863,-416.17053,126.27547,43.028378,75.02922,16.380873,39.749584,3.2890093,30.27878,-5.7250743,30.612967,3.6956716,17.678276,-4.612818,18.834782,-11.568139,21.08936,-5.9695654,13.997377,-16.501558,20.494673,-10.198026,15.035266,-4.933753,11.529777,1.5347487,10.0951,female,senior
1874.7602213721623,1461.499559855771,1270.7201496756215,658.1777341680227,27.331664207976562,0.24860623,3063.4142287234044,0.11764461436170212,0.06803219,1509.7189,155.4898,3990.9854,1304.0431,1.230551154663364,0.6762017463111847,19.954245,1.8555205,-353.69427,154.33167,59.803032,83.07248,14.161542,53.233856,8.287703,38.217823,-13.839324,38.005768,-0.026163418,29.079214,-14.873938,21.555931,-19.423069,24.438684,-11.962753,15.873784,-14.274799,19.820257,-10.967127,16.867077,-10.749401,13.403991,3.3103218,14.422896,female,senior
2317.170554080772,1813.0688420538847,1371.1627636399319,749.8996216785142,30.99998048308948,0.15757859,3724.4847074468084,0.18974921043882978,0.08948806,1262.9979,154.00177,3992.8237,1111.4329,1.2247359866855352,0.2526865886413918,22.776512,2.1296446,-326.9323,136.39891,47.06737,68.1873,17.255398,47.479404,13.479066,48.07943,-13.170558,29.21519,-0.8327143,28.525772,-11.88222,21.256758,-18.625511,20.389235,-13.460905,27.129553,-22.316298,18.90868,-4.626342,13.1420145,-12.762183,11.897838,0.78574455,19.015085,female,senior
1960.591581239627,1325.1542469466315,1439.5554321170719,646.7619083032027,29.635380214332894,0.2809517,3293.134973404255,0.10792054521276596,0.052452203,1153.5363,153.367,3984.89,990.29156,1.0171392651050666,0.05401520080647293,16.460081,1.5954418,-398.01944,156.6546,51.257988,54.456432,8.755055,39.101254,16.442955,45.459667,-12.840915,33.66157,-2.1991966,26.27809,-9.694648,19.088795,-18.774483,23.46603,-11.278602,20.928774,-20.256424,20.434498,-2.258804,14.404266,-14.304035,15.877824,3.2330835,12.6407175,female,senior
1954.0344511467506,1429.7927921396679,1569.308545759856,766.4381058970753,25.5047904932073,0.38655743,3635.0565159574467,0.11325008311170212,0.044665635,1261.6803,152.86801,3988.7422,1308.0277,0.8469218634601174,0.08906082621220968,14.054322,1.4347439,-415.5191,150.41621,29.59387,61.499966,6.4392757,41.683525,23.486666,35.912136,-4.11283,22.40669,-4.060777,22.50793,-10.216334,15.135163,-13.234708,19.716257,-10.837698,21.80896,-23.291039,23.633284,-8.396948,15.292494,-11.064097,14.948687,2.169857,14.893072,female,senior
2059.6778969872776,1743.888626152378,1404.2636756235734,726.576423489753,30.49012737459325,0.12518144,3558.759973404255,0.16522086934840424,0.08276233,1891.119,152.54256,3986.735,1295.827,1.0500064172668426,-0.09990359616301747,22.176474,2.0515125,-324.9945,116.996704,45.0158,72.55445,9.277634,35.37058,12.2568035,40.354313,-2.2300487,26.366106,-0.5341222,30.171701,-11.818118,18.308155,-21.534254,17.549513,-10.388576,19.24296,-19.885586,18.978987,-11.185778,16.587809,-14.57116,13.737142,5.016831,17.070112,female,senior
2131.3068706633717,1171.2039879250387,1644.4691166150017,479.62323143717396,32.3846457433819,0.13078018,3653.75664893617,0.1429729055851064,0.069344595,1267.429,152.4164,3989.182,1019.1072,1.454154841227219,2.1989941394898125,20.906893,1.8746277,-333.04196,129.84659,54.537395,58.543724,5.810791,40.299744,7.169883,37.637333,-19.050026,28.418203,-6.057912,36.947254,-16.910255,22.693575,-28.597752,25.880365,-8.42244,23.8272,-24.451128,20.611725,-3.630512,14.97697,-16.916323,13.861835,16.249132,19.772058,female,senior
1632.3987327947361,1194.1230523620832,1432.8741511246242,653.1033494749739,28.195532042209113,0.19444416,3076.4627659574467,0.09593687666223404,0.08434881,1068.6284,152.55322,3995.619,1095.8099,1.4730768653686888,2.2501070537862997,23.009003,2.0705001,-335.16498,146.72795,52.124268,62.026432,10.314906,44.58995,25.338032,43.87114,-2.1494472,23.476006,-9.759728,27.839949,-11.101942,18.629118,-15.98248,18.736021,-9.643851,15.9107685,-27.400043,22.76757,-12.047434,16.999956,-14.708704,16.895288,4.197579,17.860924,female,senior
1616.7206405315171,1655.4304212805057,1100.7196804409002,785.0472654435524,28.30824968917281,0.2051611,2715.425531914894,0.1564681682180851,0.07237055,1437.5684,152.60577,3986.3633,1380.3859,1.2898159471637074,0.3380114534147318,20.948341,1.917339,-336.3496,123.47989,49.45763,85.664764,20.989325,60.173744,19.340807,36.354206,-1.5862339,24.714106,-4.2486515,26.05544,-18.553097,19.300026,-14.097882,16.775969,-13.650235,18.932081,-27.649994,21.571253,-13.006745,17.037716,-5.9698772,12.688993,1.5140108,17.744698,female,senior
1998.0542636844764,1385.862060263977,1352.6298392273784,633.9039602420078,31.13733728102708,0.15137574,3362.6163563829787,0.16063414228723405,0.074498296,1811.9127,154.23283,3985.6172,1287.1205,0.8803262240861625,-0.11868359198109779,20.403484,1.9463158,-351.4291,116.35727,41.428165,64.25202,23.127182,55.574623,12.282372,39.982258,-21.33151,34.305176,1.0348871,36.26438,-8.305677,22.227226,-16.097563,24.064829,-15.888439,19.112879,-23.6675,19.876133,-13.080943,20.27918,-15.058517,18.568672,4.997067,18.782923,female,senior
1357.1912326672527,1049.7651750945986,1284.9217954991184,637.0463481269139,32.23709446348968,0.11391465,2667.96875,0.09677318816489362,0.07147702,1225.5171,153.04721,3994.4238,1102.9537,2.0874657817775795,5.6811376573735775,19.886923,1.9049155,-356.2417,122.39491,50.31333,53.76395,10.847865,34.198162,35.98463,51.805332,-1.5569686,27.235619,-13.009152,25.14556,-13.210279,24.788008,-19.396137,20.957653,-19.21459,31.776165,-26.743673,22.128925,-11.47689,17.306885,-18.7175,14.583766,1.0118287,18.134169,female,senior
2233.067785529359,1680.7159896693643,1256.3112296623062,594.8614161745713,30.939265132968856,0.10027417,3494.7639627659573,0.19575922539893617,0.0642389,1511.301,152.65625,3995.624,1264.3102,0.977539378731757,-0.6201840190156789,21.685616,1.7981484,-355.76907,135.75343,54.09294,101.79812,14.553725,56.724625,20.501774,57.550484,-8.638459,32.4488,1.671999,45.72602,-12.461642,25.905094,-21.644575,26.380724,-16.807962,26.858494,-22.721153,21.219791,-14.484293,18.159616,-12.340697,18.36578,6.3713384,16.82421,female,senior
2135.3316752528067,1475.2736281428943,1493.2905224015071,562.7715379730073,32.228247953334076,0.13411531,3714.095744680851,0.17016082114361702,0.09402549,1296.5706,154.52843,3991.036,1125.8197,1.4464257032589225,0.9099715658050886,25.46075,2.1791055,-292.26538,118.807724,46.658485,76.44096,5.549828,65.801895,14.541192,46.118443,-14.964223,27.639776,-4.255858,28.359596,-22.424383,24.511488,-15.940907,22.908258,-8.556085,22.852438,-22.628086,21.679081,-9.389664,23.911886,-12.258448,18.706657,2.8397565,15.312971,female,senior
1827.612639757416,1652.0353887589015,1181.5029058900432,566.154198796832,32.388967984391755,0.16179617,2819.896941489362,0.16329371675531915,0.1126376,1398.8464,153.57695,3994.729,1205.8083,1.2800401078855026,0.20552865399478337,28.256725,2.359715,-316.60455,131.98476,59.14577,105.39364,17.641708,43.05125,8.315639,46.49777,-16.156273,41.11276,4.9882827,35.28782,-8.940835,26.803226,-18.188538,25.828505,-8.750999,22.631107,-21.527946,19.213867,-9.111019,13.772419,-11.697434,15.219361,5.698375,13.064551,female,senior
2449.2477453487822,1620.0105156857237,1390.2529931327663,740.1548268712423,30.519216514710617,0.11323457,3932.18085106383,0.18814931017287234,0.06400085,1622.9104,153.15623,3995.3027,1271.8578,0.9240917664922085,-0.41588138464631497,19.749693,1.794436,-323.41293,132.5909,47.262554,72.5528,2.5747025,55.991226,3.8726993,34.541786,-8.146878,33.58553,-2.1014879,34.4247,-23.697397,19.571108,-18.983654,24.219324,-9.194334,22.466463,-22.372744,18.957664,-10.4102125,18.907059,-10.668039,18.457579,7.834532,17.840366,female,senior
1770.9341622393583,1380.2772694205416,1424.2262142850093,592.9674902953457,32.323890380664054,0.09821121,3225.398936170213,0.15412026263297873,0.058239695,1064.329,153.72728,3992.8318,940.4731,1.7651477820359918,2.5397160640563508,18.876635,1.7001066,-373.01093,155.79164,60.535812,66.40365,1.0976391,54.634113,11.707954,44.989315,-12.618699,29.121992,-10.458054,29.503399,-18.949215,25.315437,-26.39807,27.940119,-7.717587,23.55561,-21.085732,19.567333,-10.321776,22.916634,-16.61743,18.268974,8.079766,19.768852,female,senior
1978.5717098527798,1585.1339268898664,1235.9078357221686,609.8927745233922,29.12476095045067,0.12534533,3131.7320478723404,0.17006732047872342,0.06677182,1613.0331,153.21184,3979.0256,1336.8788,1.0325785778216847,0.35754753172588183,17.600342,1.8368206,-374.49414,156.11896,35.308468,53.313213,-1.0150962,39.21765,26.633724,46.769737,-8.887964,20.389168,-13.205929,20.480145,-10.530651,19.788857,-15.168571,19.396917,-10.125463,20.554598,-18.148472,19.98823,-5.2707596,22.939621,-8.367436,15.460515,5.3984685,13.900098,female,senior
2137.9056931486202,1417.5660503050974,1412.4929751954887,575.8308345846374,29.947566213372298,0.15443577,3576.7952127659573,0.16118475731382978,0.09865548,1731.8813,152.98862,3975.1323,1303.8646,1.0153010320948093,-0.1746517924380222,26.594065,2.2271733,-295.38962,138.22649,50.741703,76.01319,16.399986,50.19654,24.701202,50.234833,-10.126814,27.6688,-8.666315,35.40977,-20.5996,28.09448,-19.016848,24.198227,-17.07077,28.29012,-23.210548,21.268969,-16.001526,18.622139,-12.756546,19.47563,4.539458,13.906561,female,senior
2412.4452876925384,1666.8446093616396,1321.8900595761415,668.6423284135684,27.375927805496072,0.25877002,3806.682180851064,0.18871031416223405,0.045974143,1578.5114,154.2464,3995.3745,1189.1179,1.0816425447537241,-0.13822266666211247,14.209079,1.4636186,-395.1936,152.35115,32.120056,73.19112,8.0818205,43.256123,10.360495,34.55471,-10.882122,26.407978,1.0422856,27.733454,-11.604849,19.394487,-16.207375,29.300535,-8.107032,18.358639,-16.247417,20.869064,-7.573977,16.162474,-8.327573,17.203957,2.954507,17.679031,female,senior
2712.110689081244,2029.8096401401974,1185.9275080545342,737.685881436936,28.419518433506227,0.26064923,3671.459441489362,0.13528507313829788,0.08810364,1227.1337,154.79805,3982.6372,1019.0439,0.7695155153840518,-0.7116166185735486,20.65835,2.1140532,-356.8215,139.57674,46.00273,50.417088,3.1040123,48.025692,6.401706,61.22329,-9.007903,33.443565,-1.008391,25.853006,-5.893667,18.535551,-22.766724,23.690527,-3.2871711,23.681696,-18.554434,18.646511,-6.129682,14.05082,-16.261946,16.393423,2.0627048,14.6625595,female,senior
1681.9946481650547,1360.3158508445183,1396.1120543549937,677.7211574396699,29.51101176145173,0.16431811,3016.9547872340427,0.1334721991356383,0.06964231,1549.325,154.52698,3994.1768,1294.9521,1.2923278653537258,1.1163548058214205,21.510946,1.8789119,-338.66852,152.07822,54.813946,74.11555,18.622328,52.6488,20.190706,43.16936,-14.272372,34.031536,6.140126,31.973007,-12.674952,20.229385,-24.255306,26.573175,-14.879144,29.824379,-26.67013,19.899027,-5.945948,20.350838,-18.900415,17.134079,2.662734,15.840316,female,senior
1461.193517742211,1531.9797067168697,1086.6588250749935,706.2359223889052,30.165751949743942,0.18164878,2471.658909574468,0.13277613863031915,0.080421485,1635.937,153.39333,3988.2346,1461.7062,1.439041533663942,0.9510435453670714,22.066437,2.022821,-333.0753,115.52967,52.27755,87.61427,18.571491,44.30349,5.557669,33.341663,-10.056327,27.94144,0.80942684,33.23235,-12.844349,23.381832,-21.124985,25.32735,-14.472181,21.969723,-21.571442,18.11848,-13.671588,15.423561,-10.96999,14.331703,2.7220476,17.535511,female,senior
2034.8587485160133,1731.0682295032268,1068.7481310594878,627.5224547620402,27.357560167700118,0.16398565,2952.543218085106,0.17653444980053193,0.051096916,1667.049,152.63379,3977.5388,1297.7155,0.6840278602245184,-1.0633404768119408,15.347743,1.5692637,-400.6727,151.74277,41.357727,75.94987,9.516749,47.952187,1.5998166,34.080627,-21.257427,33.19585,6.9302435,19.428352,-8.8297615,19.46478,-17.198238,22.905638,-4.4359546,12.456292,-15.069886,21.812805,-6.9278674,15.027409,-9.370705,13.105001,1.0038729,12.204831,female,senior
1977.0119536600514,1484.4984590156232,1368.796126351182,617.0908613695736,32.750397572620514,0.104839526,3318.9827127659573,0.16687790890957446,0.06728035,1351.4365,152.34816,3977.3147,1183.1652,1.2362779568734912,0.23761679119378032,21.306686,1.8444078,-324.58084,128.92104,75.07462,68.63515,13.772663,52.81222,11.42752,49.41329,-19.334312,29.156267,-0.5800797,33.62697,-20.537426,21.409527,-29.372894,28.662899,-11.621082,23.353426,-25.17748,19.9719,-5.5987587,21.521023,-18.757523,14.910974,1.9230765,13.950475,female,senior
1882.9042416710615,1225.9658803615287,1483.7643171267766,692.122436998615,28.305282547507737,0.31531522,3363.9461436170213,0.1284906914893617,0.084181435,1509.8544,152.92497,3993.2185,1235.907,1.1437835234844143,1.4670687281997035,22.360634,2.0685139,-344.77942,177.00945,54.569138,62.839645,-6.861941,50.77521,15.026587,40.583645,-5.505509,33.58275,-5.395136,37.059486,-12.580161,16.419432,-19.81528,24.647882,-9.029747,31.759941,-23.823578,22.818346,-1.3380146,10.882845,-12.899936,17.17549,1.7207057,14.446934,female,senior
1502.9779844904099,1464.2219230412195,1155.9299089871622,720.0200529090897,30.810891821904555,0.11468382,2630.900930851064,0.13451109541223405,0.047114186,1121.6096,152.36165,3984.376,1089.2056,1.7168818621105735,2.1555120230916254,15.169944,1.4881136,-383.01813,135.82666,48.445698,69.95514,5.021847,46.302284,10.767753,33.08545,-10.362151,27.932812,-2.8763518,25.298002,-14.367469,23.699505,-25.409496,26.851843,-12.69853,21.188313,-18.620813,20.104586,-6.0517545,15.3479595,-9.203168,10.563928,1.582926,8.151677,female,senior
2107.7864675965775,1558.190886283762,1495.839212212069,570.3215326888254,31.34741943873895,0.12722935,3589.261968085106,0.15003220578457446,0.07682223,1595.6396,153.46335,3995.709,1157.9768,1.1640536020110843,0.4012610508342074,20.788025,1.9770335,-339.91833,136.44263,47.551727,63.338528,4.0806065,40.993095,17.049013,46.051468,-8.590756,27.276308,-8.711085,29.797749,-11.589672,19.026505,-21.72416,28.74253,-12.552856,18.71415,-21.47766,25.860062,-10.219576,12.908274,-12.296404,13.409646,6.3255672,16.745964,female,senior
